,text,label
453,sisi peminjam hadir layanan unggulannya koinbisnis koinpintar berbasis website fokus mendukung pinjaman produktif ukm digital individu menggapai pendidikan impiannya ukm maju,0.0
454,menyatukan peminjam pendana digital platform dipercaya pengguna,0.0
455,orang pastinya bisa investasi dg mudah total return deposito bank rate lps update,1.0
456,sisi pendanaan koinrobo memanfaatkan teknologi machine learning diversifikasi otomatis dampak sosial nan ditentukan pengguna go digital donk ya,0.0
457,lo bisa tabungan wujudin lo nabung,0.0
458,coba deh lo bayangin lo nabung bunganya persen deposito asik,0.0
459,mantab nih bunga pertahun gede deposito senangnya,0.0
460,batu platform finansial disukai memimpin pengunjung platform fintech lending indonesia berdasarkan alexa,0.0
461,mencatat pencapaian pertumbuhan signifikan pertumbuhan pengguna meningkat,0.0
462,aplikasi super financial membedakan si pendana si peminjam orang bisa mengakses layanan keuangan tersedia aplikasi mengatur aset pengajuan pinjaman,1.0
463,semoga mutualanku bisa membahagiakan pasangannya pasangan dipertemukan jodohnya kasian jodohnya nyasar pelukan orang hehehe,0.0
464,mas,0.0
465,paham nih kebutuhan milenial sbg pasar terbesarnya modernisasi tampilan disesuaikan dgn target pasar menghadirkan ragam layanan keuangan lengkap utk memenuhi kebutuhan pengguna,0.0
466,fintech digital lending bergerak mendukung melayani pembiayaan ukm digital koinbisnis owh waaww,0.0
467,mata berbinar binar liat keuntungan,0.0
468,sih yag gak bahagia pasangan ya mas bunga segitu lumayan pakai,0.0
469,sudah kenal aplikasinya bermanfaat user friendly,1.0
470,pasangan bahagia ya mas,0.0
471,mas biar pasangan bahagia,0.0
472,memiliki bunga pertahun gede deposito bahagia yaaa,0.0
473,informasi lengkap detail terkait bisa langsung baca website resminya,1.0
474,nggak bingung bahagiakan pasangan,0.0
475,bergerak dlm mendukung melayani pembiayaan ukm digital koinbisnis sistem fintech digital lending,0.0
476,dipercaya pengguna wadah pengembangan bisnis pendidikan,0.0
477,ya,0.0
478,iya kak bai kakak pengen membahagiaan pasangan nafkah mencukupi pasangan,0.0
479,intinya perusahaan menghadirkan kebutuhan finansial dibutuhkan masyarakan menyatukan peminjam pendana wadah digital platform dipercaya pengguna,0.0
480,kemarin kinerja penghargaan the asian banker financial innovation showcase and competition indonesia kategori lending terpilih top finalis ajang visa everywhere initiative keren ih,0.0
481,kebanyakan orang jawa sumatera tercatat pengguna nya ada produk koinpintar penyaluran dana pendidikan mantul udah kenal,1.0
482,asyik bisa pasangan bahagia,0.0
483,salah satunya join bingung tabungan diapain kann yaaah,1.0
484,dipercaya pengguna wadah pengembangan bisnis pendidikan diragukan,0.0
485,kerjasama kemenkop memgadakan pelatihan akses pembiayaan pendampingan utk umkm usaha meningkat pendampingan online offline,0.0
486,mbak,0.0
487,mikir sih emang bisa ya aaku tabungan bisa lho bunga ajib,0.0
488,ikutan mbak bunganya,0.0
489,dibilang salah fintech digital landing terfavorit pengguna,0.0
490,mempertemukan peminjam pendana online akses layanan keuangan masyarakat terlayani lembaga perbankan layanan platform,0.0
491,sudah berjasa salah satunya penyaluran pinjaman ukm mencapai berdiri nya,0.0
492,kerja kemenkop ditindaklanjuti dg pelatihan akses pembiayaan pendampingan utk umkm harapannya usaha meningkat dg pendampingan online offline semoga lancar,0.0
493,kabar jumlaj pengguna meningkat pakai masyarakat percaya sistem ataupum imbal hasil kereeen,0.0
494,investasi bs pendana bunga gede deposito uang dianggurin,0.0
495,keren ya tweeps gaes pencapaian platform finansial disukai memimpin pengunjung platform fintech lending indonesia,0.0
496,fyi nih menerima pendanaan debt funding sampoerna cimb saison modern finance disalurkan pelaku social commerce sesuai fokus,0.0
497,tau gak sih tweeps gaes kalo pengguna mengalami peningkatan,0.0
498,gaes layanan daring pinjam meminjamkan uang,0.0
499,tweep gaes ada tau,0.0
500,mbak bisa majukan prestasi anak muda,0.0
501,jonathan bryan chief marketing officer skr perkembangan teknologi mempengaruhi perubahan gaya hidup,0.0
502,nantikan terobosan membahagiakan kantong pasangan,0.0
503,udah nggak donk menghadirkan inovasi layanan berjalan beriringan kebutuhan masyarakat indonesia,0.0
504,perencanaan pasangan tantangan solusi terbaik pasangan bisa menata finansial pendidikan anak terjamin,0.0
505,salah solusi ganteng bisa bantu bantu nyenengin bini ga bini sih pastinya,1.0
506,inovasinya modernisasi tampilan sudah disesuaikan target pasar mayoritasnya milenial menghadirkan ragam layanan keuangan lengkap kap,0.0
507,eh beneran nih bisa dapet hasil pertahun kepoin solusi investasi populer return,0.0
508,ada koinpintar solusi terbaik dunia pendidikan program dekade dana edukasi peminjam kesempatan mencicil pinjaman edukasi pendidikan dirasa layak terbeban biaya,0.0
509,pinjaman ngembangin bisnis loh lini penyaluran biaya pendidikan koinpintar pertumbuhan koinpintar bhkn mncapai dibanding angin segar dunia pendidikan,0.0
510,koinbisnis nih program bermanfaat perkembangan ukm biar sukses,0.0
511,inovasi modernisasi tampilan disesuaikan target pasar mayoritasnya milenial menghadirkan ragam layanan keuangan lengkap dirancang memenuhi kebutuhan pengguna,0.0
512,nggak kerasa udah tanggal februari nih kemarin merayakan pergantian ah ya belajar ttg financial salah menarik perhatianku,0.0
513,eh udah respon twit an kak andihiyat twitnya ttg bisa keuntungan bikin penasaran membuka dg mengumumkan pembaharuan aplikasi,1.0
514,menariknya ukm digital dukungan pinjaman tumbuh didirikan,0.0
515,menyajikan ragam layanan keuangan aplikasi pengalaman terbaik pengguna mengakses layanan keuangan dibutuhkan cek aplikasinya ya tweeps,0.0
516,kinerja diganjar dg the asian banker financial innovation showcase and competition indonesia pd kategori lending jg terpilih top finalis ajang visa everywhere initiative menjanjikan,0.0
517,senang coba bunga persen gede deposito puas belanja cemburu cemberut dikasih pasangan kemauan tersalurkan setuju nggak,0.0
518,masyarakat terlayani lembaga perbankan jd bs mndpt layanan keuangan platform udah pengguna manfaatin,0.0
519,met sore kapau dsna sudah tersalur bgmn min portofolio ada keterangan upcoming,0.0
520,oke ditunggu min,0.0
521,pinjam juta,0.0
522,sudah kali deposit saldo gak bertambah sudah email sabtu ada balasan,1.0
523,lihat dm dr,0.0
524,to mohon sy dm,1.0
525,mas asetku recommend masnya,0.0
526,sudah dm nunggu balasannya,0.0
527,mending gw taro,0.0
528,malam min bingung pakek aplikasi diupdate gimana ya liat total modal keuntungan diaplikasi bisa liat langsung portofolionya,0.0
529,noted min sudah dm,1.0
530,tolong cek dm koinrobo terlambat pencairannya pdhl koinrobo disamakan deposito cairnya pas tanggal jatuh tempo,0.0
531,sudah loh sesuai janji,0.0
532,dear pinjaman npl investasi koin ga ada provision fundnya ya komplain ui tampilannya ga transparan scrolling pinjaman muncul tampilan,1.0
533,okay terima kasih min,1.0
534,kalo grade a duit pendanaan bisa kalo grade b kalo grade c seinget gitu sistemnya si kw ganti super transparan niatan pengen narik ganti fintech,1.0
535,serius harap langsung cair investor dah bbrp kali dapet loan ngga ada pembayaran usaha ngejar dana proteksi bisa turun tergantung grade loan danai,0.0
536,setujuh pendanaan ga dibayar iklan bilang nunggak lgs cair dana taktis janjimu php,1.0
537,klik portfolio force close ya,1.0
538,sudah lapor cs pengerjaan,1.0
539,duit gw hilang investasi koinrobo dah cair tp pengembalian dana ga ada dashboard ojkindonesia evaluasi ijin fintech,1.0
540,woooi duit dikemanain investasi koinrobo sudah diterima aktivitas tercatat portfolio sudah hilang dashboard ngga ada penambahan dana lapor via email telepon ga ada memuaskan balikin duit investor,1.0
541,buka buka portofolio ada nyangkut belom bayar tulisan pembayaran dah telat moga deh ga gagal bayar mayan jajan ketemu si mbak,1.0
542,manteplah ya,0.0
543,dihardik dicecar respon buruk ya buruk,1.0
544,gua sempet ikutan sempet berhenti krn trus kemarenan sempet liat ada rekomendasi bibit keknya patut dicoba,0.0
545,tida gagal bayar sampe ada kemarin november edu loan gagal bayar dipake modal dagang aman,0.0
546,nplnya ninuninu nih,0.0
547,dm,0.0
548,dm,0.0
549,thank you ya,0.0
550,ga main,1.0
551,iya mohon dipercepat prosesnya ya terima kasih,1.0
552,dm lol,0.0
553,diana bank hehehe,0.0
554,tolong cek dm ya terima kasih,1.0
555,bisa gitu,0.0
556,cuy tolong penarikan prosesnya udah nunggu cair kasih tau rejected,0.0
557,sudah cek dm,1.0
558,sd setup autopurchase acct status sdh on tdk dgn spt pakai do android mohon penjelasan,1.0
559,min member coba deposit notif muncul no pembayaran kadaluarsa gmn ya thx,1.0
560,umma aii,0.0
561,tolong cek dm min,1.0
562,bisa ya aplikasi website,1.0
563,whew bahaya nih update aplikasi sistemnya kacau balau ampe beres google play review bintang,0.0
564,refund langsung terefleksi saldo kas menunggu selang informasi ada refund saldo kas terupdate,1.0
565,sudah dm senin pls check,0.0
566,bro knp yah akun kaga jd krn thanks,1.0
567,email support kaga dibales nihhh min bantulah,1.0
568,cek dm ya,1.0
569,transaksi gak bisa udah masuk cart trs check out menu cash gak berkurang udah ah cape aplikasi sempurna rilis,1.0
570,min gak bisa set up bank account gak bisa withdrawal ada solusi,1.0
571,ya ampun min update terbaru kemundurannya tolong developer membaca feedback google play serius ya ratingnya rendah tuh update terbaru,1.0
572,sudah bisa filter pinjaman sudah alokasikan dana ya,1.0
573,input nomor rekening ga bisa tersimpan saldo,0.0
574,dear koin works deposit tanggal des masuk sudah hub wa email telp gak ada respon,1.0
575,dear koin works deposit tanggal des masuk sudah hub wa email telp gak ada respon,1.0
576,dear koin works deposit tanggal des masuk sudah hub wa email telp gak ada respon,1.0
577,dear koin works deposit tanggal des masuk sudah hub wa email telp gak ada respon,1.0
578,laporan tahunan menunya dimana,0.0
579,sedih pake applikasi lemot,0.0
580,pinjem duit bisa gak heheheh,0.0
581,sudah beressss,0.0
582,fitur auto purchase android nya standby fitur tsb on biarpun hp nya mati fitur jalan,1.0
583,sudah upload ktp kemarin disuruh update ya mengambil foto ktp tombolnya bisa ditekan,0.0
584,min aplikasi webnya dibenerin dnk lemot bngt ya skrg loadingnya,1.0
585,kaya ya,0.0
586,fitur auto purchase sdh normal lg,1.0
587,super penggunaanya membingungkan fitur laporan tahunan hilang kemana ribet simple super,1.0
588,sudah dm,0.0
589,sudah dm,0.0
590,sudah dm,0.0
591,udah pake aplikasi versi terbaru disuruh update,1.0
592,pilih karna enak aplikasinya bingung makek aplikasinya,1.0
593,bisa dibalas ounya permasalahan,0.0
594,cdk dm,0.0
595,dear tampilan user friendly susah gimana carany menampilka detail list portfolio lupa bisa dibantu,1.0
596,ada perbedaan nilai penerimaan bunga web,1.0
597,min pgn tau prrformance brp invest brp imbal hasilnya gmn ya thanks,1.0
598,my plan is to find another place to invest my money because your new is crap,0.0
599,halo min cek dm ya,1.0
600,your resolution should be to listen to your customers and either fix your useless new immediately or give us the old one back,0.0
601,dm sent ya,1.0
602,dm sent ya,1.0
603,meningkatkan udah bagus bagus menurun dibanding aplikasi rating playstore ga nyadar sih fix cari template gini mulu jawabannya,1.0
604,kemarin ga bisa buka ya muncul tampilan pohon natal,1.0
605,susah portfolio,1.0
606,check out koinbisnis loan is easy fast low rate and the best of all without collateral perfect for all your business needs and allow any business legality ie pt cv home industry including personal name,0.0
607,bisa disediakan opsi aplikasi aplikasi lihat total keuntungan udah ga ada persentase persentasenya crash aplikasinya,1.0
608,mandiricare halo admin penukaran fiestapoin dgn koin aplikasi menunya ga muncul nih tgl desember,1.0
609,udah dm ya min,1.0
610,min cek dm ya terima kasih,1.0
611,sudah clear cache menguninstall nya menginstall diklik kolom nominal penarikan langsung force close aplikasi,1.0
612,min aplikasi nya semenjak update error ya ga bisa buka hp coba buka via web gagal ganti password mohon bantuannya,1.0
613,tampilan barunya bikin bingung susah dipahami,1.0
614,sipp trima kasih admin langsung masuk,1.0
615,halo min install ulang aplikasi koinwork android sadar no telpon register salah gagal kirim otp bisa dikoreksi min,1.0
616,dear team mohon dicek topup saldo blm masuk dgn no invoice,1.0
617,tertarik sih nyoba pake coba review mbak hehe,0.0
618,halo min sudah transfer des kmrn tp dananya masuk email konfirmasi sudah bbrp kali kirim mohon bantuannya,1.0
619,informasi hukum sy gagal keupload kali upload pas d cek unverified status menunggu sistem verif auto,1.0
620,udah direply ya min,1.0
621,min tanya cek profile peminjam skrng gimana thank you,1.0
622,works thanks ya,1.0
623,coba uninstall install kemarin gitu bisa masuk,0.0
624,sampe kpn ga bs login via aplikasinya cb login via website jg ga bs hadehhhh hadehh,1.0
625,terima kasih sudah install versi order history kosong schedule repayment,1.0
626,thx admin sudah bisa gunain uninstal instal lg,1.0
627,dear bisa mengakses dati aplikasi sdh install ulang,1.0
628,kakakk bisa masuk akun ni maintenance tolong akuu,1.0
629,website diblokir kominfo ya,0.0
630,min coba withdraw bank pake apps terbaru koq gak bisa mohon bantuannya,1.0
631,website ga bisa lihat info detail peminjam,1.0
632,ada dana tersisa dipakai bid uang tersisa rb filter auto purchase sudah habis,1.0
633,jd error ya aplikasinya close,1.0
634,sudah check confirm mmg macet suruh menunggu wkwk ga nutup asli gw tarik,0.0
635,update terbaru bisa login aplikasi kendalanya ya force close,1.0
636,halo min mohon cek dm ya ada kendala ttg withdrawal penulisan nomor rekening via email slow respon makasih,1.0
637,apps ga bisa dibuka ada ya,1.0
638,bedanya auto purchase lump sum cicilan ya set bid juta rupiah cash tersisa juta bid menunggu cash minimal juta,0.0
639,investree ya,0.0
640,min gimana ya access detail portfolio android,1.0
641,bisa akses,0.0
642,tolong dikasih tau manajemennya rilis sistem bikin versi beta dlu make sure bug free you guys hired incompetent management i will move my money elsewhere ojkindonesia,1.0
643,sudah bls dm nya semoga cepat tanggapi thanks,1.0
644,saldo referall gw dpt ko hilang bener ga aaplikasi sy udh email jg ga dijwb parah lo,1.0
645,sudah dm ya tolong direply,1.0
646,iya ditelpon butuh beroperasi sedia sayangnya ga bisa janjikan beroperasi normal,1.0
647,gan trouble nih udah chat via dm nggak dibales,0.0
648,membingungkan nih ui tarik danaa ajalah,0.0
649,ada perbedaan dana web skrg lihat total nilai akun bisa gagal memuat data,1.0
650,coba melengkapi data id nya apps merespon disimpan ada kendala,1.0
651,untung krn bnyk macet kredit,0.0
652,min suka crash ya,1.0
653,ojkindonesia mohon diinvestigasi kekacauan fintek minggu web aplikasi error lender bisa menarik dana data error,1.0
654,mas dave sudah portfolio ga history kosong payment schedule nol ada keuangan narik dana error ojkindonesia mohon bantuannya,1.0
655,top up pinjaman blm ada balasan email,1.0
656,nilai tunai,0.0
657,portofolio gk kebaca yah versi hp web versi hp gk kebaca rincian pemberian pinjaman fitur laporan tahunan dihapus ya tolong ada big update pake server pengujian maksa live kayak gini,1.0
658,min bisa utk update profile yah,1.0
659,ngga bisa dibuka stuck halaman logo nya need your help to fix it,1.0
660,jgn meminjam pinjol legal ilegal penyebaran data pribadi ada teror telp kantor atasan darurat teman mengintip bpjs pendapatan korban akses penyelesaian blom maksimal,0.0
661,nvm received the otp via wa thanks,0.0
662,silahkan kak,0.0
663,saldo ilang,0.0
664,hallo admin akses aplikasi terbaru bisa buka browser arahin aplikasi selesai terima kasih,1.0
665,crash teross,0.0
666,via dm yah min udah coba kirim kendalanya,0.0
667,update profil kol gak bisa ya,1.0
668,kapok bossss,0.0
669,knp portfolio nol,1.0
670,semoga tertangani lihat proses migrasi seberantakan informasi sifatnya reaktif proaktif sudah masuk kategori krisis komunikasi sih,1.0
671,hallo admin aplikasi tdk bs diakses selesai maintenance,1.0
672,portfolio hilang separuh perhatikan penanganan krisisnya maksimal email dibalas mention dibalas dibalas,0.0
673,gak bener nih ilang nih portfolio nya,0.0
674,aplikasinya berat susah diakses ya portfolio nilainya,1.0
